Sorter,Sorting Type,Array Size,Run Number,Duration (ms)
SelectionSortGPT,BLOCK_SORTED,1000,3,1.35
SelectionSortGPT,BLOCK_SORTED,1000,4,1.34
SelectionSortGPT,BLOCK_SORTED,1000,5,1.34
SelectionSortGPT,BLOCK_SORTED,1000,6,1.37
SelectionSortGPT,BLOCK_SORTED,1000,7,1.36
SelectionSortGPT,BLOCK_SORTED,1000,8,1.36
SelectionSortGPT,BLOCK_SORTED,1000,9,1.34
SelectionSortGPT,BLOCK_SORTED,1000,10,1.40
SelectionSortGPT,BLOCK_SORTED,1000,11,1.35
SelectionSortGPT,BLOCK_SORTED,1000,12,1.34
SelectionSortGPT,BLOCK_SORTED,1000,13,1.37
SelectionSortGPT,BLOCK_SORTED,1000,14,1.34
SelectionSortGPT,BLOCK_SORTED,1000,15,1.35
SelectionSortGPT,BLOCK_SORTED,1000,16,1.35
SelectionSortGPT,BLOCK_SORTED,1000,17,1.33
SelectionSortGPT,BLOCK_SORTED,1000,18,1.34
SelectionSortGPT,BLOCK_SORTED,1000,19,1.34
SelectionSortGPT,BLOCK_SORTED,1000,20,1.34
SelectionSortGPT,BLOCK_SORTED,1000,21,1.39
SelectionSortGPT,BLOCK_SORTED,1000,22,1.33
SelectionSortGPT,BLOCK_SORTED,1000,23,1.33
SelectionSortGPT,BLOCK_SORTED,1000,24,1.33
SelectionSortGPT,BLOCK_SORTED,1000,25,1.33
SelectionSortGPT,BLOCK_SORTED,1000,26,1.34
SelectionSortGPT,BLOCK_SORTED,1000,27,1.36
SelectionSortGPT,BLOCK_SORTED,1000,28,1.40
SelectionSortGPT,BLOCK_SORTED,1000,29,1.35
SelectionSortGPT,BLOCK_SORTED,1000,30,1.33
SelectionSortGPT,BLOCK_SORTED,1000,31,1.34
SelectionSortGPT,BLOCK_SORTED,1000,32,1.34
SelectionSortGPT,BLOCK_SORTED,1000,33,1.33
SelectionSortGPT,BLOCK_SORTED,1000,34,1.34
SelectionSortGPT,BLOCK_SORTED,1000,35,1.37
SelectionSortGPT,BLOCK_SORTED,1000,36,1.34
SelectionSortGPT,BLOCK_SORTED,1000,37,1.33
SelectionSortGPT,BLOCK_SORTED,1000,38,1.33
SelectionSortGPT,BLOCK_SORTED,1000,39,1.40
SelectionSortGPT,BLOCK_SORTED,1000,40,1.34
SelectionSortGPT,BLOCK_SORTED,1000,41,1.35
SelectionSortGPT,BLOCK_SORTED,1000,42,1.41
SelectionSortGPT,BLOCK_SORTED,1000,43,1.42
SelectionSortGPT,BLOCK_SORTED,1000,44,1.37
SelectionSortGPT,BLOCK_SORTED,1000,45,1.34
SelectionSortGPT,BLOCK_SORTED,1000,46,1.35
SelectionSortGPT,BLOCK_SORTED,1000,47,1.35
SelectionSortGPT,BLOCK_SORTED,1000,48,1.36
SelectionSortGPT,BLOCK_SORTED,1000,49,1.35
SelectionSortGPT,BLOCK_SORTED,1000,50,1.34
SelectionSortGPT,BLOCK_SORTED,5000,1,31.04
SelectionSortGPT,BLOCK_SORTED,5000,2,31.12
SelectionSortGPT,BLOCK_SORTED,5000,3,31.41
SelectionSortGPT,BLOCK_SORTED,5000,4,31.43
SelectionSortGPT,BLOCK_SORTED,5000,5,31.13
SelectionSortGPT,BLOCK_SORTED,5000,6,31.11
SelectionSortGPT,BLOCK_SORTED,5000,7,31.26
SelectionSortGPT,BLOCK_SORTED,5000,8,34.93
SelectionSortGPT,BLOCK_SORTED,5000,9,61.01
SelectionSortGPT,BLOCK_SORTED,5000,10,30.29
SelectionSortGPT,BLOCK_SORTED,5000,11,30.17
SelectionSortGPT,BLOCK_SORTED,5000,12,30.57
SelectionSortGPT,BLOCK_SORTED,5000,13,30.18
SelectionSortGPT,BLOCK_SORTED,5000,14,30.13
SelectionSortGPT,BLOCK_SORTED,5000,15,30.43
SelectionSortGPT,BLOCK_SORTED,5000,16,31.54
SelectionSortGPT,BLOCK_SORTED,5000,17,31.58
SelectionSortGPT,BLOCK_SORTED,5000,18,30.28
SelectionSortGPT,BLOCK_SORTED,5000,19,30.06
SelectionSortGPT,BLOCK_SORTED,5000,20,30.26
SelectionSortGPT,BLOCK_SORTED,5000,21,30.50
SelectionSortGPT,BLOCK_SORTED,5000,22,30.86
SelectionSortGPT,BLOCK_SORTED,5000,23,36.75
SelectionSortGPT,BLOCK_SORTED,5000,24,30.30
SelectionSortGPT,BLOCK_SORTED,5000,25,30.29
SelectionSortGPT,BLOCK_SORTED,5000,26,30.24
SelectionSortGPT,BLOCK_SORTED,5000,27,30.27
SelectionSortGPT,BLOCK_SORTED,5000,28,30.59
SelectionSortGPT,BLOCK_SORTED,5000,29,30.74
SelectionSortGPT,BLOCK_SORTED,5000,30,30.35
SelectionSortGPT,BLOCK_SORTED,5000,31,30.39
SelectionSortGPT,BLOCK_SORTED,5000,32,31.50
SelectionSortGPT,BLOCK_SORTED,5000,33,31.34
SelectionSortGPT,BLOCK_SORTED,5000,34,30.33
SelectionSortGPT,BLOCK_SORTED,5000,35,30.29
SelectionSortGPT,BLOCK_SORTED,5000,36,30.27
SelectionSortGPT,BLOCK_SORTED,5000,37,30.21
SelectionSortGPT,BLOCK_SORTED,5000,38,33.41
SelectionSortGPT,BLOCK_SORTED,5000,39,30.23
SelectionSortGPT,BLOCK_SORTED,5000,40,30.41
SelectionSortGPT,BLOCK_SORTED,5000,41,30.63
SelectionSortGPT,BLOCK_SORTED,5000,42,30.44
SelectionSortGPT,BLOCK_SORTED,5000,43,30.82
SelectionSortGPT,BLOCK_SORTED,5000,44,30.38
SelectionSortGPT,BLOCK_SORTED,5000,45,30.19
SelectionSortGPT,BLOCK_SORTED,5000,46,30.20
SelectionSortGPT,BLOCK_SORTED,5000,47,31.03
SelectionSortGPT,BLOCK_SORTED,5000,48,30.32
SelectionSortGPT,BLOCK_SORTED,5000,49,30.16
SelectionSortGPT,BLOCK_SORTED,5000,50,30.45
SelectionSortGPT,BLOCK_SORTED,10000,1,131.06
SelectionSortGPT,BLOCK_SORTED,10000,2,130.93
SelectionSortGPT,BLOCK_SORTED,10000,3,130.38
SelectionSortGPT,BLOCK_SORTED,10000,4,128.23
SelectionSortGPT,BLOCK_SORTED,10000,5,128.13
SelectionSortGPT,BLOCK_SORTED,10000,6,127.70
SelectionSortGPT,BLOCK_SORTED,10000,7,128.20
SelectionSortGPT,BLOCK_SORTED,10000,8,127.60
SelectionSortGPT,BLOCK_SORTED,10000,9,128.56
SelectionSortGPT,BLOCK_SORTED,10000,10,128.80
SelectionSortGPT,BLOCK_SORTED,10000,11,127.46
SelectionSortGPT,BLOCK_SORTED,10000,12,130.51
SelectionSortGPT,BLOCK_SORTED,10000,13,127.18
SelectionSortGPT,BLOCK_SORTED,10000,14,130.10
SelectionSortGPT,BLOCK_SORTED,10000,15,129.10
SelectionSortGPT,BLOCK_SORTED,10000,16,126.43
SelectionSortGPT,BLOCK_SORTED,10000,17,127.78
SelectionSortGPT,BLOCK_SORTED,10000,18,129.17
SelectionSortGPT,BLOCK_SORTED,10000,19,129.55
SelectionSortGPT,BLOCK_SORTED,10000,20,128.24
SelectionSortGPT,BLOCK_SORTED,10000,21,130.00
SelectionSortGPT,BLOCK_SORTED,10000,22,128.91
SelectionSortGPT,BLOCK_SORTED,10000,23,128.40
SelectionSortGPT,BLOCK_SORTED,10000,24,128.79
SelectionSortGPT,BLOCK_SORTED,10000,25,126.73
SelectionSortGPT,BLOCK_SORTED,10000,26,128.03
SelectionSortGPT,BLOCK_SORTED,10000,27,133.03
SelectionSortGPT,BLOCK_SORTED,10000,28,130.16
SelectionSortGPT,BLOCK_SORTED,10000,29,127.84
SelectionSortGPT,BLOCK_SORTED,10000,30,128.42
SelectionSortGPT,BLOCK_SORTED,10000,31,128.43
SelectionSortGPT,BLOCK_SORTED,10000,32,128.74
SelectionSortGPT,BLOCK_SORTED,10000,33,127.61
SelectionSortGPT,BLOCK_SORTED,10000,34,127.62
SelectionSortGPT,BLOCK_SORTED,10000,35,127.34
SelectionSortGPT,BLOCK_SORTED,10000,36,127.19
SelectionSortGPT,BLOCK_SORTED,10000,37,128.70
SelectionSortGPT,BLOCK_SORTED,10000,38,129.37
SelectionSortGPT,BLOCK_SORTED,10000,39,129.28
SelectionSortGPT,BLOCK_SORTED,10000,40,128.47
SelectionSortGPT,BLOCK_SORTED,10000,41,128.88
SelectionSortGPT,BLOCK_SORTED,10000,42,128.58
SelectionSortGPT,BLOCK_SORTED,10000,43,127.64
SelectionSortGPT,BLOCK_SORTED,10000,44,127.65
SelectionSortGPT,BLOCK_SORTED,10000,45,128.55
SelectionSortGPT,BLOCK_SORTED,10000,46,128.12
SelectionSortGPT,BLOCK_SORTED,10000,47,129.31
SelectionSortGPT,BLOCK_SORTED,10000,48,130.63
SelectionSortGPT,BLOCK_SORTED,10000,49,132.00
SelectionSortGPT,BLOCK_SORTED,10000,50,128.27
